time,C1M1Ctime,C2M1Ctime
1566071390.933,0.53403,0.535132
1566071417.333,0.53399,0.535203
1566071444.933,0.53435,0.535261
1566071471.333,0.534429,0.535237
1566071497.733,0.534434,0.535224
1566071525.333,0.53432,0.535207
1566071551.733,0.534549,0.535172
1566071578.1330001,0.534074,0.535105
1566071605.733,0.534449,0.535215
1566071632.1330001,0.534342,0.535176
1566071658.533,0.534518,0.535249
1566071684.933,0.534414,0.53518
1566071712.533,0.533981,0.535216
1566071738.933,0.534245,0.535256
1566071765.333,0.533994,0.535154
1566071792.933,0.534055,0.535175
1566071819.333,0.534371,0.535138
1566071845.733,0.534265,0.535199
1566071873.333,0.534471,0.535206
1566071899.733,0.534272,0.535256
1566071926.1330001,0.534346,0.535169
1566071953.733,0.534215,0.535186
1566071980.1330001,0.534092,0.535108
1566072006.533,0.534538,0.535192
1566072034.1330001,0.534111,0.535215
1566072060.533,0.534406,0.535163
1566072086.933,0.534424,0.535219
1566072113.333,0.533932,0.535098
1566072140.933,0.534113,0.535147
1566072167.333,0.534061,0.535246
1566072193.733,0.534377,0.535196
1566072221.333,0.534332,0.535264
1566072247.733,0.53438,0.535151
1566072274.1330001,0.534077,0.535213
1566072301.733,0.533972,0.535225
1566072328.1330001,0.534457,0.535128
1566072354.533,0.534283,0.535313
1566072382.1330001,0.534479,0.535125
1566072408.533,0.53441,0.535128
1566072434.933,0.534288,0.535128
1566072461.333,0.534367,0.535019
1566072488.933,0.534301,0.535216
1566072515.333,0.534423,0.535208
1566072541.733,0.534133,0.535193
1566072569.333,0.53427,0.535272
1566072595.733,0.534141,0.535187
1566072622.1330001,0.534449,0.535186
1566072649.733,0.534338,0.535167
1566072676.1330001,0.533919,0.535211
1566072702.533,0.534342,0.535116
1566072730.1330001,0.534174,0.535113
1566072756.533,0.53417,0.535247
1566072782.933,0.534047,0.535255
1566072810.533,0.534245,0.535189
1566072836.933,0.534366,0.535132
1566072863.333,0.534369,0.535209
1566072889.733,0.533927,0.53527
1566072917.333,0.53394,0.535094
1566072943.733,0.534365,0.535155
1566072970.1330001,0.534323,0.535204
1566072997.733,0.534429,0.53518
1566073024.1330001,0.53457,0.535301
1566073050.533,0.533958,0.535191
1566073078.1330001,0.534519,0.53528
1566073104.533,0.534344,0.535164
1566073130.933,0.534455,0.535221
1566073158.533,0.534328,0.535183
1566073184.933,0.534393,0.535188
1566073211.333,0.534401,0.535174
1566073237.733,0.534162,0.535252
1566073265.333,0.534405,0.535245
1566073291.733,0.534289,0.535227
1566073318.1330001,0.534234,0.535315
1566073345.733,0.534532,0.535261
1566073372.1330001,0.53411,0.535189
1566073398.533,0.534358,0.535311
1566073426.1330001,0.534242,0.535178
1566073452.533,0.534441,0.535219
1566073478.933,0.534381,0.535199
1566073506.533,0.534378,0.535159
1566073532.933,0.53449,0.535217
1566073559.333,0.534563,0.535272
1566073586.933,0.53439,0.535165
1566073613.333,0.534368,0.535283
1566073639.733,0.534377,0.535249
1566073666.1330001,0.533938,0.535177
1566073693.733,0.534,0.535217
1566073720.1330001,0.534182,0.535106
1566073746.533,0.534252,0.53511
1566073774.1330001,0.534483,0.535288
1566073800.533,0.534306,0.535165
1566073826.933,0.534546,0.535242
1566073854.533,0.534419,0.535098
1566073880.933,0.534403,0.535177
1566073907.333,0.534118,0.53511
1566073912.1330001,0.590804,0.53511
1566073934.933,0.534509,0.535243
1566073961.333,0.534184,0.53519
1566073987.733,0.534115,0.535233
1566074014.1330001,0.53417,0.535246
1566074041.733,0.534422,0.535281
1566074068.1330001,0.534294,0.535229
1566074094.533,0.534111,0.535097
1566074122.1330001,0.534522,0.535222
1566074148.533,0.534358,0.535152
1566074174.933,0.534414,0.535181
1566074202.533,0.534297,0.535147
1566074228.933,0.534101,0.535129
1566074255.333,0.534382,0.535173
1566074282.933,0.534583,0.535289
1566074309.333,0.53423,0.535286
1566074335.733,0.533966,0.535195
1566074362.1330001,0.534333,0.53509
1566074389.733,0.534214,0.535177
1566074416.1330001,0.534007,0.535218
1566074442.533,0.534076,0.535227
1566074470.1330001,0.534522,0.535251
1566074496.533,0.534003,0.535219
1566074522.933,0.53438,0.535168
1566074550.533,0.534376,0.535267
1566074576.933,0.534372,0.535214
1566074603.333,0.534428,0.53519
1566074630.933,0.534318,0.535163
1566074657.333,0.534313,0.535089
1566074683.733,0.53448,0.535263
1566074711.333,0.53426,0.535286
1566074737.733,0.534361,0.535095
1566074764.1330001,0.534653,0.535299
1566074790.533,0.534051,0.535219
1566074818.1330001,0.534369,0.535256
1566074844.533,0.534489,0.535268
1566074870.933,0.534124,0.535121
1566074898.533,0.534487,0.535192
1566074924.933,0.53436,0.535211
1566074951.333,0.534292,0.535149
1566074978.933,0.534182,0.535189
1566075005.333,0.533983,0.535162
1566075031.733,0.534464,0.535133
1566075059.333,0.533982,0.535235
1566075085.733,0.533921,0.535137
1566075112.1330001,0.533981,0.535178
1566075138.533,0.534351,0.535163
1566075166.1330001,0.534283,0.535148
1566075192.533,0.534536,0.535318
1566075218.933,0.534523,0.535227
1566075246.533,0.533972,0.535173
1566075272.933,0.534283,0.535211
1566075299.333,0.534388,0.535152
1566075326.933,0.53439,0.535197
1566075353.333,0.534413,0.535205
1566075379.733,0.534272,0.535213
1566075407.333,0.534332,0.535216
1566075433.733,0.534388,0.535185
1566075460.1330001,0.534457,0.535178
1566075487.733,0.534397,0.53514
1566075514.1330001,0.534336,0.535215
1566075540.533,0.533954,0.535157
1566075566.933,0.534204,0.535253
1566075594.533,0.534329,0.53521
1566075620.933,0.534196,0.53503
1566075647.333,0.534017,0.535025
1566075674.933,0.534012,0.535193
1566075701.333,0.534438,0.535209
1566075727.733,0.53427,0.535245
1566075755.333,0.53396,0.535109
1566075781.733,0.534451,0.535287
1566075808.1330001,0.534272,0.535075
1566075835.733,0.534261,0.535104
1566075862.1330001,0.534271,0.535163
1566075888.533,0.534445,0.535239
1566075914.933,0.534025,0.535252
1566075942.533,0.53452,0.535224
1566075968.933,0.534277,0.535157
1566075995.333,0.534347,0.535285
1566076022.933,0.534203,0.535135
1566076049.333,0.534386,0.535194
1566076075.733,0.534141,0.535259
1566076103.333,0.534334,0.535174
1566076129.733,0.534266,0.535099
1566076156.1330001,0.534281,0.535171
1566076183.733,0.53402,0.53514
1566076210.1330001,0.534135,0.53523
1566076236.533,0.534004,0.535151
1566076264.1330001,0.534435,0.535202
1566076290.533,0.534441,0.535152
1566076316.933,0.533931,0.535215
1566076343.333,0.533928,0.535241
1566076370.933,0.534381,0.535274
1566076397.333,0.534436,0.535188
1566076423.733,0.534471,0.53515
1566076451.333,0.534469,0.535231
1566076477.733,0.534475,0.535216
1566076504.1330001,0.534432,0.535228
1566076531.733,0.534243,0.535167
1566076558.1330001,0.53455,0.535336
1566076584.533,0.534417,0.535155
1566076612.1330001,0.534234,0.535248
1566076638.533,0.534349,0.53517
1566076664.933,0.534467,0.535143
1566076691.333,0.53416,0.535162
1566076718.933,0.53434,0.535222
1566076745.333,0.534347,0.535209
1566076771.733,0.534468,0.535204
1566076799.333,0.534159,0.535163
1566076825.733,0.534162,0.535307
1566076852.1330001,0.534023,0.535182
1566076879.733,0.534268,0.535143
1566076906.1330001,0.534142,0.535158
1566076932.533,0.534084,0.535225
1566076960.1330001,0.534263,0.535249
1566076986.533,0.534273,0.535063
1566077012.933,0.534499,0.535257
1566077039.333,0.534374,0.535164
1566077066.933,0.534378,0.535124
1566077093.333,0.534375,0.535157
1566077119.733,0.534321,0.535184
1566077147.333,0.534415,0.535166
1566077173.733,0.534422,0.535144
1566077200.1330001,0.534432,0.535249
1566077227.733,0.534068,0.535146
1566077254.1330001,0.534262,0.535084
1566077280.533,0.53431,0.535166
1566077308.1330001,0.534434,0.535131
1566077334.533,0.533938,0.535153
1566077360.933,0.534373,0.535195
1566077388.533,0.534297,0.535186
1566077414.933,0.534233,0.535105
1566077441.333,0.534123,0.535258
1566077467.733,0.534423,0.535186
1566077495.333,0.534187,0.53524
1566077521.733,0.534388,0.535223
1566077548.1330001,0.534126,0.53527
1566077575.733,0.533871,0.535209
1566077602.1330001,0.534503,0.53524
1566077628.533,0.534242,0.535194
1566077656.1330001,0.534491,0.535137
1566077682.533,0.534251,0.53516
1566077708.933,0.534367,0.535105
1566077736.533,0.534439,0.535212
1566077762.933,0.534444,0.535282
1566077789.333,0.534432,0.535208
1566077815.733,0.534304,0.535145
1566077843.333,0.534522,0.535254
1566077869.733,0.53442,0.535201
1566077896.1330001,0.53441,0.535254
1566077923.733,0.534363,0.535238
1566077950.1330001,0.534237,0.535207
1566077976.533,0.534415,0.535238
1566078004.1330001,0.534403,0.535139
1566078030.533,0.534531,0.53526
1566078084.533,0.534413,0.535209
1566078110.933,0.534481,0.535345
1566078137.333,0.534357,0.535227
1566078164.933,0.534344,0.535111
1566078191.333,0.533906,0.535158
1566078217.733,0.534457,0.535243
1566078244.1330001,0.534276,0.535266
1566078271.733,0.534504,0.535287
1566078298.1330001,0.534473,0.535207
1566078324.533,0.534435,0.535157
1566078352.1330001,0.53422,0.535242
1566078378.533,0.534224,0.535113
1566078404.933,0.533904,0.535209
1566078432.533,0.534276,0.53522
1566078458.933,0.534091,0.53513
1566078485.333,0.533959,0.535145
1566078512.933,0.534323,0.535223
1566078539.333,0.534022,0.53517
1566078565.733,0.534387,0.535225
1566078592.1330001,0.534258,0.535195
1566078619.733,0.534008,0.53523
1566078646.1330001,0.534254,0.535173
1566078672.533,0.534119,0.535116
1566078700.1330001,0.534001,0.535147
1566078726.533,0.53448,0.5352
1566078752.933,0.534364,0.535217
1566078780.533,0.53449,0.535269
1566078806.933,0.53448,0.535259
1566078833.333,0.534309,0.53524
1566078860.933,0.534428,0.535166
1566078887.333,0.5343,0.535107
1566078913.733,0.533931,0.535207
1566078941.333,0.534435,0.535135
1566078967.733,0.534368,0.535236
1566078994.1330001,0.534236,0.535225
1566079020.533,0.534418,0.53519
1566079048.1330001,0.533982,0.535264
1566079074.533,0.534534,0.535215
1566079100.933,0.534483,0.535254
1566079128.533,0.534163,0.535284
1566079154.933,0.534108,0.535138
1566079181.333,0.534399,0.535134
1566079208.933,0.534046,0.535233
1566079235.333,0.534309,0.53518
1566079261.733,0.534112,0.535246
1566079289.333,0.534366,0.535286
1566079342.1330001,0.53449,0.535241
1566079368.533,0.53441,0.535198
1566079396.1330001,0.534361,0.535102
1566079422.533,0.534309,0.535147
1566079448.933,0.534298,0.53521
1566079476.533,0.534481,0.53525
1566079502.933,0.534423,0.535191
1566079529.333,0.534109,0.53526
1566079556.933,0.534409,0.5352
1566079583.333,0.534526,0.535334
1566079609.733,0.534469,0.535145
1566079637.333,0.534466,0.535167
1566079663.733,0.53447,0.535253
1566079690.1330001,0.534419,0.535208
1566079716.533,0.534417,0.535261
1566079744.1330001,0.534285,0.535261
1566079770.533,0.534418,0.535236
1566079796.933,0.534343,0.53526
1566079824.533,0.534155,0.535215
1566079850.933,0.53422,0.535169
1566079877.333,0.534212,0.535069
1566079904.933,0.5344,0.53515
1566079931.333,0.534024,0.535257
1566079957.733,0.533836,0.535251
1566079985.333,0.534201,0.535208
1566080011.733,0.534507,0.535222
1566080038.1330001,0.53448,0.535215
1566080065.733,0.534504,0.535245
1566080092.1330001,0.534076,0.535191
1566080118.533,0.534248,0.535011
1566080144.933,0.534311,0.535217
1566080172.533,0.5345,0.535207
1566080198.933,0.534327,0.535239
1566080225.333,0.534256,0.535265
1566080252.933,0.534198,0.53519
1566080279.333,0.534133,0.535236
1566080305.733,0.534307,0.535204
1566080333.333,0.534125,0.535145
1566080359.733,0.53401,0.535282
1566080386.1330001,0.534435,0.53515
1566080413.733,0.534429,0.535168
1566080440.1330001,0.534423,0.535161
1566080466.533,0.534371,0.535138
1566080492.933,0.534241,0.535169
1566080520.533,0.534409,0.535245
1566080546.933,0.534359,0.535127
1566080573.333,0.534285,0.535242
1566080600.933,0.534151,0.535286
1566080627.333,0.534353,0.535157
1566080653.733,0.534381,0.535025
1566080681.333,0.53419,0.53516
1566080707.733,0.534202,0.535242
1566080734.1330001,0.534321,0.535098
1566080761.733,0.534433,0.535202
1566080788.1330001,0.534257,0.535162
1566080814.533,0.534194,0.535223
1566080842.1330001,0.534197,0.53523
1566080868.533,0.534317,0.53521
1566080894.933,0.534379,0.535149
1566080921.333,0.534438,0.535197
1566080948.933,0.534299,0.535169
1566080975.333,0.534427,0.535198
1566081001.733,0.534257,0.53515
1566081029.333,0.534367,0.535204
1566081055.733,0.534419,0.535261
1566081082.1330001,0.534297,0.535068
1566081109.733,0.534534,0.535285
1566081136.1330001,0.534363,0.535166
1566081162.533,0.533849,0.535141
1566081190.1330001,0.534348,0.535266
1566081216.533,0.534283,0.53516
1566081242.933,0.534228,0.535149
1566081269.333,0.534402,0.535202
1566081296.933,0.534334,0.535091
1566081323.333,0.534397,0.535237
1566081349.733,0.53453,0.535277
1566081377.333,0.534508,0.535203
1566081403.733,0.534402,0.535162
1566081430.1330001,0.534386,0.535273
1566081457.733,0.534388,0.535284
1566081484.1330001,0.534321,0.535192
1566081510.533,0.534198,0.535224
1566081538.1330001,0.53444,0.535215
1566081564.533,0.534314,0.535236
1566081590.933,0.534396,0.535252
1566081618.533,0.534416,0.535066
1566081644.933,0.534006,0.535146
1566081671.333,0.534501,0.535303
1566081697.733,0.534438,0.535239
1566081725.333,0.534442,0.535188
1566081751.733,0.53451,0.535262
1566081778.1330001,0.534436,0.535189
1566081805.733,0.534421,0.535134
1566081832.1330001,0.534414,0.535168
1566081858.533,0.534242,0.535039
1566081886.1330001,0.53442,0.535216
1566081912.533,0.534492,0.535211
1566081938.933,0.534468,0.535288
1566081966.533,0.534488,0.535198
1566081992.933,0.534171,0.535204
1566082019.333,0.534419,0.535206
1566082045.733,0.53453,0.53523
1566082073.333,0.534235,0.535189
1566082099.733,0.534351,0.535122
1566082126.1330001,0.534541,0.535191
1566082153.733,0.534475,0.535276
1566082180.1330001,0.534533,0.53523
1566082206.533,0.534402,0.535056
1566082234.1330001,0.53445,0.5353
1566082260.533,0.534582,0.535342
1566082286.933,0.534335,0.535169
1566082314.533,0.534201,0.535199
1566082340.933,0.534527,0.535201
1566082367.333,0.534381,0.53524
1566082393.733,0.534371,0.535212
1566082421.333,0.534386,0.535213
1566082447.733,0.534299,0.535173
1566082474.1330001,0.534424,0.535157
1566082501.733,0.534041,0.535174
1566082528.1330001,0.534464,0.535297
1566082554.533,0.534407,0.535113
1566082582.1330001,0.534516,0.535234
1566082608.533,0.534352,0.535219
1566082634.933,0.534464,0.535188
1566082662.533,0.53433,0.535214
1566082688.933,0.534088,0.535201
1566082715.333,0.534443,0.535155
1566082742.933,0.534328,0.535171
1566082769.333,0.534313,0.535196
1566082795.733,0.534428,0.535188
1566082822.1330001,0.534315,0.535207
1566082849.733,0.534132,0.535218
1566082876.1330001,0.534357,0.535217
1566082902.533,0.534492,0.535169
1566082930.1330001,0.534238,0.535084
1566082956.533,0.534368,0.535167
1566082982.933,0.534471,0.53522
1566083010.533,0.534103,0.535221
1566083036.933,0.534519,0.535235
1566083063.333,0.534231,0.535218
1566083090.933,0.534283,0.535229
1566083117.333,0.534466,0.535175
1566083143.733,0.534568,0.535295
1566083170.1330001,0.534019,0.535231
1566083197.733,0.534568,0.535336
1566083224.1330001,0.534531,0.535228
1566083250.533,0.534397,0.535281
1566083278.1330001,0.534143,0.535237
1566083304.533,0.534399,0.535224
1566083330.933,0.534401,0.535149
1566083358.533,0.534449,0.535258
1566083384.933,0.53434,0.535265
1566083411.333,0.534388,0.53515
1566083438.933,0.533957,0.535212
1566083465.333,0.534451,0.535287
1566083491.733,0.534388,0.535153
1566083519.333,0.534332,0.53513
1566083545.733,0.534398,0.535236
1566083572.1330001,0.534075,0.535167
1566083598.533,0.534208,0.535238
1566083626.1330001,0.534529,0.535234
1566083652.533,0.534207,0.535237
1566083678.933,0.533899,0.53518
1566083706.533,0.534145,0.535195
1566083732.933,0.534326,0.535219
1566083759.333,0.534376,0.535103
1566083786.933,0.534336,0.535104
1566083813.333,0.534013,0.53518
1566083839.733,0.534583,0.535264
1566083867.333,0.534262,0.535269
1566083893.733,0.534324,0.535231
1566083920.1330001,0.534555,0.535249
1566083946.533,0.534455,0.535238
1566083974.1330001,0.534257,0.535144
1566084000.533,0.534455,0.535296
1566084026.933,0.534442,0.535163
1566084054.533,0.53443,0.535221
1566084080.933,0.534332,0.535208
1566084107.333,0.534334,0.535126
1566084134.933,0.534191,0.535175
1566084161.333,0.534517,0.535334
1566084187.733,0.534336,0.535164
1566084215.333,0.534328,0.535234
1566084241.733,0.534451,0.535246
1566084268.1330001,0.534331,0.535151
1566084295.733,0.534329,0.535117
1566084322.1330001,0.534395,0.535125
1566084348.533,0.534327,0.535158
1566084374.933,0.534453,0.535142
1566084402.533,0.534628,0.535337
1566084428.933,0.534436,0.535231
1566084455.333,0.534397,0.535218
1566084482.933,0.534385,0.535225
1566084509.333,0.534072,0.535205
1566084535.733,0.534201,0.535232
1566084563.333,0.534489,0.535267
1566084589.733,0.53413,0.535241
1566084616.1330001,0.534497,0.535254
1566084643.733,0.534376,0.535193
1566084670.1330001,0.534189,0.535127
1566084696.533,0.534504,0.535207
1566084722.933,0.534487,0.535238
1566084750.533,0.534189,0.535018
1566084776.933,0.53431,0.535169
1566084803.333,0.534366,0.535274
1566084830.933,0.534182,0.535155
1566084857.333,0.534433,0.535201
1566084883.733,0.534406,0.535074
1566084911.333,0.534234,0.535149
1566084937.733,0.534414,0.535207
1566084964.1330001,0.53423,0.535096
1566084991.733,0.534349,0.535179
1566085018.1330001,0.534282,0.535173
1566085044.533,0.534341,0.535229
1566085070.933,0.534293,0.535223
1566085098.533,0.534464,0.535187
1566085124.933,0.534349,0.535131
1566085151.333,0.53401,0.535161
1566085178.933,0.534337,0.535072
1566085205.333,0.534279,0.535148
1566085231.733,0.534216,0.535116
1566085259.333,0.534395,0.535311
1566085285.733,0.53403,0.535244
1566085312.1330001,0.534464,0.53532
1566085339.733,0.53447,0.535231
1566085366.1330001,0.534406,0.535219
1566085392.533,0.534389,0.535172
1566085420.1330001,0.534461,0.535108
1566085446.533,0.534513,0.53527
1566085472.933,0.534458,0.535171
1566085499.333,0.53433,0.53519
1566085526.933,0.53444,0.535217
1566085553.333,0.534439,0.53521
1566085579.733,0.534442,0.535189
1566085633.733,0.534305,0.53511
1566085660.1330001,0.534321,0.535194
1566085687.733,0.534377,0.535173
1566085714.1330001,0.534434,0.535219
1566085740.533,0.534548,0.535258
1566085768.1330001,0.53456,0.535238
1566085794.533,0.534361,0.535216
1566085820.933,0.534054,0.535153
1566085847.333,0.533869,0.53516
1566085874.933,0.534475,0.535216
1566085901.333,0.534352,0.535192
1566085927.733,0.53423,0.535127
1566085955.333,0.534222,0.53515
1566085981.733,0.534412,0.535218
1566086008.1330001,0.534422,0.535172
1566086035.733,0.53445,0.535225
1566086062.1330001,0.534402,0.535187
1566086088.533,0.534266,0.535081
1566086116.1330001,0.534392,0.535212
1566086142.533,0.53438,0.53519
1566086168.933,0.534513,0.535179
1566086196.533,0.534154,0.535151
1566086222.933,0.534266,0.535235
1566086249.333,0.534265,0.535192
1566086275.733,0.534557,0.535213
1566086303.333,0.534421,0.53524
1566086329.733,0.53413,0.535252
1566086356.1330001,0.534383,0.535231
1566086383.733,0.534067,0.535244
1566086410.1330001,0.534487,0.535222
1566086436.533,0.534558,0.535236
1566086464.1330001,0.534346,0.535193
1566086490.533,0.534542,0.535223
1566086516.933,0.533921,0.535259
1566086544.533,0.533918,0.535194
1566086570.933,0.534409,0.535165
1566086597.333,0.534349,0.535129
1566086623.733,0.534363,0.535262
1566086651.333,0.534334,0.535066
1566086677.733,0.534407,0.53517
1566086704.1330001,0.53436,0.53518
1566086731.733,0.534399,0.53516
1566086758.1330001,0.534294,0.535181
1566086784.533,0.53435,0.535181
1566086812.1330001,0.533964,0.535146
1566086838.533,0.53452,0.535279
1566086864.933,0.534346,0.535247
1566086892.533,0.534338,0.535233
1566086918.933,0.534342,0.535264
1566086945.333,0.534531,0.53533
1566086972.933,0.534136,0.535173
1566086999.333,0.534318,0.535175
1566087025.733,0.534317,0.535204
1566087052.1330001,0.534189,0.535072
1566087079.733,0.534319,0.535191
1566087106.1330001,0.534307,0.535104
1566087132.533,0.534485,0.53522
1566087160.1330001,0.534493,0.535211
1566087186.533,0.534304,0.5352
1566087212.933,0.534434,0.535235
1566087240.533,0.534251,0.535192
1566087266.933,0.53429,0.535199
1566087293.333,0.534289,0.535036
1566087320.933,0.534405,0.535284
1566087347.333,0.534539,0.535205
1566087373.733,0.534287,0.535166
1566087400.1330001,0.534347,0.535136
1566087427.733,0.534388,0.535124
1566087454.1330001,0.534406,0.535176
1566087480.533,0.534157,0.5352
1566087508.1330001,0.534211,0.535283
1566087534.533,0.534379,0.535161
1566087560.933,0.534396,0.535207
1566087588.533,0.534388,0.535177
1566087614.933,0.534441,0.535179
1566087641.333,0.534373,0.535128
1566087668.933,0.534432,0.53516
1566087695.333,0.534372,0.535203
1566087721.733,0.533804,0.535163
1566087748.1330001,0.534053,0.535215
1566087775.733,0.534162,0.535205
1566087802.1330001,0.534363,0.535285
1566087828.533,0.534478,0.535259
1566087856.1330001,0.534408,0.535245
1566087882.533,0.534642,0.535309
1566087908.933,0.534337,0.535061
1566087936.533,0.534409,0.535197
1566087962.933,0.534211,0.535249
1566087989.333,0.534342,0.535148
1566088016.933,0.534485,0.53524
1566088043.333,0.534394,0.535164
1566088069.733,0.53427,0.535166
1566088097.333,0.534322,0.535237
1566088123.733,0.534497,0.535238
1566088150.1330001,0.534426,0.535259
1566088176.533,0.534371,0.535171
1566088204.1330001,0.534416,0.535197
1566088230.533,0.534442,0.535183
1566088256.933,0.534112,0.53526
1566088284.533,0.534478,0.535224
1566088310.933,0.534424,0.535194
1566088337.333,0.534491,0.535242
1566088364.933,0.534167,0.535234
1566088391.333,0.534242,0.535263
1566088417.733,0.534359,0.535167
1566088445.333,0.53453,0.535253
1566088471.733,0.534412,0.535209
1566088498.1330001,0.534423,0.535247
1566088524.533,0.534402,0.535186
1566088552.1330001,0.534289,0.535126
1566088578.533,0.534095,0.535159
1566088604.933,0.534209,0.535062
1566088632.533,0.534472,0.535258
1566088658.933,0.534397,0.535166
1566088685.333,0.534444,0.535243
1566088712.933,0.53415,0.535281
1566088739.333,0.534268,0.53513
1566088765.733,0.53446,0.53517
1566088793.333,0.534401,0.535184
1566088819.733,0.534265,0.535088
1566088846.1330001,0.534394,0.535181
1566088873.733,0.534327,0.53519
1566088900.1330001,0.534149,0.535272
1566088926.533,0.53444,0.53526
1566088952.933,0.534387,0.535211
1566088980.533,0.534419,0.535153
1566089006.933,0.534455,0.535343
1566089033.333,0.534372,0.535171
1566089060.933,0.534318,0.535194
1566089087.333,0.534392,0.535141
1566089113.733,0.534374,0.53519
1566089141.333,0.534495,0.535224
1566089167.733,0.534422,0.535197
1566089194.1330001,0.534489,0.535225
1566089221.733,0.534391,0.535274
1566089248.1330001,0.534552,0.535352
1566089274.533,0.534186,0.535232
1566089300.933,0.534361,0.535164
1566089328.533,0.53406,0.535212
1566089354.933,0.534495,0.535183
1566089381.333,0.534474,0.535173
1566089408.933,0.534361,0.53524
1566089435.333,0.53436,0.535241
1566089461.733,0.534303,0.535096
1566089489.333,0.534242,0.535263
1566089515.733,0.534286,0.535151
1566089542.1330001,0.534235,0.535163
1566089569.733,0.53447,0.535236
1566089596.1330001,0.534356,0.535205
1566089622.533,0.53451,0.535273
1566089650.1330001,0.534592,0.535235
1566089676.533,0.534399,0.535209
1566089702.933,0.534337,0.535284
1566089729.333,0.534322,0.535198
1566089756.933,0.534363,0.53514
1566089783.333,0.533864,0.535126
1566089809.733,0.534123,0.535222
1566089837.333,0.534249,0.535178
1566089863.733,0.533932,0.535225
1566089890.1330001,0.534308,0.535233
1566089917.733,0.534425,0.535212
1566089944.1330001,0.534292,0.535216
1566089970.533,0.534291,0.535126
1566089998.1330001,0.534405,0.535204
1566090024.533,0.534522,0.535249
1566090050.933,0.534091,0.535274
1566090077.333,0.534346,0.535204
1566090104.933,0.534332,0.535174
1566090131.333,0.53452,0.53521
1566090157.733,0.534514,0.535225
1566090185.333,0.534444,0.535202
1566090211.733,0.53444,0.535138
1566090238.1330001,0.534065,0.535271
1566090265.733,0.534371,0.535264
1566090292.1330001,0.534198,0.535188
1566090318.533,0.534429,0.535189
1566090346.1330001,0.534305,0.535196
1566090372.533,0.534239,0.535254
1566090398.933,0.534352,0.535226
1566090425.333,0.534483,0.535191
1566090452.933,0.534423,0.535256
1566090479.333,0.534173,0.53517
1566090505.733,0.534416,0.535189
1566090533.333,0.534423,0.53518
1566090559.733,0.53435,0.535226
1566090586.1330001,0.534421,0.535266
1566090613.733,0.534345,0.535172
1566090640.1330001,0.534279,0.535153
1566090666.533,0.534393,0.535177
1566090694.1330001,0.533969,0.535279
1566090720.533,0.534521,0.535311
1566090746.933,0.534576,0.535202
1566090774.533,0.534328,0.535216
1566090800.933,0.534379,0.535127
1566090827.333,0.534315,0.535268
1566090853.733,0.534186,0.535257
1566090881.333,0.534298,0.535268
1566090907.733,0.534114,0.535176
1566090934.1330001,0.534415,0.535159
1566090961.733,0.534428,0.535246
1566090988.1330001,0.534446,0.535201
1566091014.533,0.534105,0.535226
1566091042.1330001,0.534426,0.535188
1566091068.533,0.534529,0.535268
1566091094.933,0.534536,0.535217
1566091122.533,0.534414,0.535228
1566091148.933,0.534285,0.535147
1566091175.333,0.53436,0.535249
1566091201.733,0.534339,0.535106
1566091229.333,0.5344,0.535277
1566091255.733,0.53441,0.535222
1566091282.1330001,0.534402,0.535219
1566091309.733,0.534417,0.535299
1566091336.1330001,0.534569,0.535275
1566091362.533,0.534399,0.535271
1566091390.1330001,0.534516,0.535222
1566091416.533,0.534332,0.535068
1566091442.933,0.534537,0.535233
1566091470.533,0.534572,0.535269
1566091496.933,0.53434,0.535256
1566091523.333,0.534394,0.53523
1566091550.933,0.534334,0.535147
1566091577.333,0.534285,0.535143
1566091603.733,0.534405,0.53514
1566091630.1330001,0.53453,0.535198
1566091657.733,0.534335,0.535175
1566091684.1330001,0.534019,0.535179
1566091710.533,0.534202,0.535245
1566091738.1330001,0.534377,0.535092
1566091764.533,0.534553,0.535222
1566091790.933,0.534257,0.535026
1566091818.533,0.534494,0.535191
1566091844.933,0.534069,0.53527
1566091871.333,0.534447,0.53523
1566091898.933,0.534004,0.535214
1566091925.333,0.534378,0.535108
1566091951.733,0.53449,0.535169
1566091978.1330001,0.534255,0.53521
1566092005.733,0.534192,0.535128
1566092032.1330001,0.53439,0.535245
1566092058.533,0.534073,0.535182
1566092086.1330001,0.534308,0.535206
1566092112.533,0.534392,0.535183
1566092138.933,0.534485,0.535275
1566092166.533,0.534262,0.535173
1566092192.933,0.534427,0.53521
1566092219.333,0.534452,0.535201
1566092246.933,0.534327,0.53518
1566092273.333,0.534378,0.535218
1566092299.733,0.534502,0.535293
1566092327.333,0.534129,0.535124
1566092353.733,0.534273,0.53516
1566092380.1330001,0.534388,0.535133
1566092406.533,0.534211,0.535117
1566092434.1330001,0.534398,0.535258
1566092460.533,0.534386,0.535166
1566092486.933,0.534463,0.535217
1566092514.533,0.534391,0.535214
1566092540.933,0.534263,0.53511
1566092567.333,0.534379,0.535116
1566092594.933,0.534395,0.535194
1566092621.333,0.534291,0.535246
1566092647.733,0.534456,0.535207
1566092675.333,0.534221,0.535225
1566092701.733,0.534349,0.535206
1566092728.1330001,0.534423,0.535292
1566092754.533,0.533979,0.535288
1566092782.1330001,0.534171,0.53527
1566092808.533,0.534243,0.535181
1566092834.933,0.53429,0.53512
1566092862.533,0.534418,0.535158
1566092888.933,0.534406,0.535155
1566092915.333,0.534348,0.53519
