time,BatC1,BatC2
1565891964.533,455.86,458.12
1565891969.333,13.58,2.32
1565891975.333,889.3,875.89
1565891992.1330001,456.01,458.23
1565891996.933,13.62,2.31
1565892002.933,889.31,875.93
1565892018.533,455.98,458.27
1565892023.333,13.59,2.23
1565892029.333,889.34,875.85
1565892044.933,455.93,458.28
1565892049.733,13.6,2.14
1565892055.733,889.34,875.76
1565892072.533,455.88,458.22
1565892077.333,13.61,2.24
1565892083.333,889.27,875.78
1565892098.933,455.93,458.26
1565892103.733,13.6,2.31
1565892109.733,889.32,875.97
1565892125.333,456.15,458.23
1565892130.1330001,13.58,2.35
1565892136.1330001,889.17,876.06
1565892152.933,455.9,458.24
1565892156.533,13.56,2.39
1565892162.533,889.17,876.04
1565892179.333,455.92,458.25
1565892184.1330001,13.59,2.52
1565892190.1330001,889.22,876.18
1565892205.733,455.96,458.25
1565892210.533,13.61,2.29
1565892216.533,889.3,875.85
1565892233.333,455.89,458.2
1565892236.933,13.65,2.22
1565892242.933,889.44,875.74
1565892259.733,455.88,458.19
1565892264.533,13.59,2.42
1565892270.533,889.27,875.9
1565892286.1330001,455.92,458.21
1565892290.933,13.51,2.23
1565892296.933,889.28,875.73
1565892312.533,455.95,458.2
1565892317.333,13.63,2.24
1565892323.333,889.46,875.67
1565892340.1330001,455.87,458.18
1565892344.933,13.59,2.17
1565892350.933,889.3,875.53
1565892366.533,455.91,458.22
1565892371.333,13.65,2.15
1565892377.333,889.49,875.58
1565892392.933,455.98,458.22
1565892397.733,13.61,2.25
1565892403.733,889.4,875.68
1565892420.533,456.08,458.22
1565892425.333,13.63,2.2
1565892431.333,889.37,875.62
1565892446.933,455.86,458.21
1565892451.733,13.64,2.09
1565892457.733,889.45,875.45
1565892473.333,455.95,458.25
1565892478.1330001,13.53,2.22
1565892484.1330001,889.31,875.65
1565892500.933,455.99,458.16
1565892504.533,13.58,2.17
1565892510.533,889.4,875.72
1565892527.333,455.93,458.19
1565892532.1330001,13.68,2.45
1565892538.1330001,889.4,875.93
1565892553.733,455.96,458.24
1565892558.533,13.63,2.38
1565892564.533,889.47,875.84
1565892581.333,456.15,458.23
1565892584.933,13.55,2.49
1565892590.933,889.33,876.27
1565892607.733,455.93,458.25
1565892612.533,13.57,2.51
1565892618.533,889.34,876.24
1565892634.1330001,455.93,458.21
1565892638.933,13.64,2.25
1565892644.933,889.44,876.03
1565892661.733,455.87,458.18
1565892665.333,13.59,2.31
1565892671.333,889.42,876.06
1565892688.1330001,455.92,458.22
1565892692.933,13.64,2.39
1565892698.933,889.4,876.02
1565892714.533,455.9,458.22
1565892719.333,13.68,2.3
1565892725.333,889.44,875.87
1565892740.933,455.89,458.22
1565892745.733,13.68,2.31
1565892751.733,889.47,876.0
1565892768.533,455.89,458.2
1565892773.333,13.65,2.36
1565892779.333,889.39,876.05
1565892794.933,456.13,458.21
1565892799.733,13.62,2.23
1565892805.733,889.47,875.85
1565892821.333,456.03,458.17
1565892826.1330001,13.64,2.31
1565892832.1330001,889.38,875.9
1565892848.933,455.87,458.18
1565892853.733,13.58,2.33
1565892859.733,889.29,876.09
1565892875.333,455.91,458.18
1565892880.1330001,13.59,2.2
1565892886.1330001,889.29,875.89
1565892901.733,455.95,458.2
1565892906.533,13.6,2.49
1565892912.533,889.42,876.49
1565892929.333,456.1,458.23
1565892932.933,13.63,2.36
1565892938.933,889.36,876.32
1565892955.733,455.88,458.19
1565892960.533,13.54,2.37
1565892966.533,889.27,876.41
1565892982.1330001,455.89,458.2
1565892986.933,13.56,2.42
1565892992.933,889.32,876.41
1565893009.733,455.94,458.27
1565893013.333,13.63,2.39
1565893019.333,889.45,876.42
1565893036.1330001,455.92,458.15
1565893040.933,13.57,2.47
1565893046.933,889.35,876.47
1565893062.533,455.82,458.16
1565893067.333,13.59,2.32
1565893073.333,889.33,876.33
1565893088.933,455.86,458.16
1565893093.733,13.55,2.46
1565893099.733,889.29,876.45
1565893116.533,455.93,458.24
1565893121.333,13.67,2.6
1565893127.333,889.31,876.52
1565893142.933,455.92,458.2
1565893147.733,13.53,2.5
1565893153.733,889.33,876.56
1565893169.333,455.98,458.23
1565893174.1330001,13.63,2.42
1565893180.1330001,889.38,876.33
1565893196.933,455.88,458.25
1565893201.733,13.58,2.49
1565893207.733,889.34,876.46
1565893223.333,455.88,458.21
1565893228.1330001,13.54,2.53
1565893234.1330001,889.28,876.24
1565893249.733,455.89,458.2
1565893254.533,13.6,2.49
1565893260.533,889.31,876.33
1565893277.333,455.96,458.26
1565893280.933,13.64,2.51
1565893286.933,889.46,876.26
1565893303.733,456.05,458.24
1565893308.533,13.6,2.3
1565893314.533,889.42,876.01
1565893330.1330001,455.93,458.23
1565893334.933,13.63,2.1
1565893340.933,889.51,875.82
1565893357.733,455.9,458.23
1565893361.333,13.56,2.45
1565893367.333,889.26,876.15
1565893384.1330001,455.98,458.2
1565893388.933,13.74,2.5
1565893394.933,889.47,876.17
1565893410.533,455.89,458.22
1565893415.333,13.6,2.3
1565893421.333,889.44,875.96
1565893438.1330001,455.88,458.24
1565893441.733,13.58,2.14
1565893447.733,889.28,875.8
1565893464.533,455.93,458.21
1565893469.333,13.66,2.45
1565893475.333,889.49,876.16
1565893490.933,455.92,458.25
1565893495.733,13.62,2.27
1565893501.733,889.38,875.96
1565893517.333,455.93,458.23
1565893522.1330001,13.6,2.28
1565893528.1330001,889.33,875.99
1565893544.933,455.92,458.23
1565893549.733,13.63,2.5
1565893555.733,889.37,876.34
1565893571.333,455.92,458.22
1565893576.1330001,13.61,2.33
1565893582.1330001,889.38,876.08
1565893597.733,455.91,458.19
1565893602.533,13.66,2.46
1565893608.533,889.56,876.32
1565893625.333,455.9,458.23
1565893630.1330001,13.67,2.37
1565893636.1330001,889.6,876.28
1565893651.733,455.94,458.19
1565893656.533,13.64,2.28
1565893662.533,889.52,876.18
1565893678.1330001,455.84,458.15
1565893682.933,13.64,2.31
1565893688.933,889.47,876.18
1565893705.733,455.92,458.21
1565893709.333,13.66,2.67
1565893715.333,889.48,876.43
1565893732.1330001,455.88,458.19
1565893736.933,13.65,2.41
1565893742.933,889.44,876.27
1565893758.533,455.9,458.16
1565893763.333,13.69,2.31
1565893769.333,889.54,876.17
1565893786.1330001,455.89,458.16
1565893789.733,13.57,2.36
1565893795.733,889.43,876.22
1565893812.533,455.94,458.21
1565893817.333,13.63,2.38
1565893823.333,889.51,876.27
1565893838.933,455.94,458.21
1565893843.733,13.58,2.35
1565893849.733,889.34,876.23
1565893865.333,455.93,458.18
1565893870.1330001,13.63,2.57
1565893876.1330001,889.55,876.15
1565893892.933,455.93,458.25
1565893897.733,13.63,2.18
1565893903.733,889.45,875.62
1565893919.333,455.98,458.21
1565893924.1330001,13.56,2.23
1565893930.1330001,889.18,875.63
1565893945.733,455.89,458.14
1565893950.533,13.53,2.32
1565893956.533,889.33,875.71
1565893973.333,455.96,458.22
1565893978.1330001,13.59,2.0
1565893984.1330001,889.28,875.27
1565893999.733,455.93,458.19
1565894004.533,13.6,2.26
1565894010.533,889.25,875.59
1565894026.1330001,456.1,458.18
1565894030.933,13.62,2.21
1565894036.933,889.34,875.57
1565894053.733,455.88,458.19
1565894057.333,13.59,2.35
1565894063.333,889.31,875.72
1565894080.1330001,455.9,458.23
1565894084.933,13.52,2.3
1565894090.933,889.22,875.72
1565894106.533,455.93,458.19
1565894111.333,13.6,2.41
1565894117.333,889.29,875.9
1565894134.1330001,456.09,458.22
1565894137.733,13.51,2.25
1565894143.733,889.18,875.65
1565894160.533,455.94,458.25
1565894165.333,13.58,2.3
1565894171.333,889.11,875.65
1565894186.933,455.92,458.17
1565894191.733,13.52,2.28
1565894197.733,889.24,875.9
1565894214.533,455.96,458.21
1565894218.1330001,13.54,2.25
1565894224.1330001,889.35,875.89
1565894240.933,455.93,458.21
1565894245.733,13.58,2.23
1565894251.733,889.36,875.86
1565894267.333,455.98,458.23
1565894272.1330001,13.64,2.4
1565894278.1330001,889.36,875.96
1565894293.733,456.02,458.23
1565894298.533,13.65,2.3
1565894304.533,889.55,875.85
1565894321.333,455.9,458.19
1565894326.1330001,13.72,2.24
1565894332.1330001,889.57,875.81
1565894347.733,455.9,458.17
1565894352.533,13.53,2.28
1565894358.533,889.34,875.88
1565894374.1330001,455.91,458.23
1565894378.933,13.62,2.25
1565894384.933,889.27,875.8
1565894401.733,455.91,458.2
1565894405.333,13.67,2.26
1565894411.333,889.5,875.9
1565894428.1330001,455.92,458.21
1565894432.933,13.66,2.2
1565894438.933,889.5,875.76
1565894454.533,455.93,458.23
1565894459.333,13.6,2.32
1565894465.333,889.49,875.88
1565894482.1330001,456.01,458.21
1565894485.733,13.65,2.19
1565894491.733,889.52,875.73
1565894508.533,455.96,458.22
1565894513.333,13.64,2.34
1565894519.333,889.45,876.23
1565894534.933,455.91,458.19
1565894539.733,13.67,2.4
1565894545.733,889.47,876.37
1565894562.533,455.93,458.21
1565894566.1330001,13.66,2.4
1565894572.1330001,889.5,876.31
1565894588.933,455.89,458.15
1565894593.733,13.62,2.19
1565894599.733,889.4,875.95
1565894615.333,455.89,458.19
1565894620.1330001,13.7,2.57
1565894626.1330001,889.46,876.41
1565894641.733,455.9,458.24
1565894646.533,13.64,2.28
1565894652.533,889.45,876.21
1565894669.333,455.95,458.2
1565894674.1330001,13.63,2.22
1565894680.1330001,889.36,876.03
1565894695.733,455.9,458.19
1565894700.533,13.65,2.47
1565894706.533,889.5,876.39
1565894722.1330001,455.91,458.24
1565894726.933,13.57,2.37
1565894732.933,889.44,876.41
1565894749.733,455.95,458.23
1565894754.533,13.67,2.27
1565894760.533,889.37,876.03
1565894776.1330001,455.88,458.19
1565894780.933,13.64,2.46
1565894786.933,889.35,876.44
1565894802.533,455.9,458.17
1565894807.333,13.64,2.38
1565894813.333,889.38,876.35
1565894830.1330001,455.85,458.18
1565894833.733,13.57,2.62
1565894839.733,889.29,876.01
1565894856.533,455.92,458.22
1565894861.333,13.64,1.98
1565894867.333,889.39,875.41
1565894882.933,455.93,458.17
1565894887.733,13.66,2.2
1565894893.733,889.53,875.62
1565894910.533,455.92,458.23
1565894914.1330001,13.73,2.28
1565894920.1330001,889.69,875.69
1565894936.933,455.91,458.2
1565894941.733,13.7,2.28
1565894947.733,889.65,875.79
1565894963.333,455.93,458.2
1565894968.1330001,13.71,2.24
1565894974.1330001,889.63,875.67
1565894989.733,455.93,458.18
1565894994.533,13.68,2.25
1565895000.533,889.51,875.7
1565895017.333,456.04,458.23
1565895022.1330001,13.63,2.15
1565895028.1330001,889.56,875.62
1565895043.733,455.95,458.23
1565895048.533,13.65,2.15
1565895054.533,889.53,875.63
1565895070.1330001,455.96,458.19
1565895074.933,13.68,2.15
1565895080.933,889.57,875.65
1565895097.733,455.94,458.19
1565895102.533,13.69,2.26
1565895108.533,889.57,875.77
1565895124.1330001,455.91,458.19
1565895128.933,13.7,2.43
1565895134.933,889.66,875.91
1565895150.533,455.9,458.22
1565895155.333,13.66,2.44
1565895161.333,889.52,876.32
1565895178.1330001,455.9,458.21
1565895181.733,13.7,2.38
1565895187.733,889.43,876.31
1565895204.533,455.95,458.23
1565895209.333,13.61,2.67
1565895215.333,889.34,876.57
1565895230.933,455.96,458.23
1565895235.733,13.61,2.3
1565895241.733,889.4,876.27
1565895258.533,456.02,458.25
1565895262.1330001,13.57,2.48
1565895268.1330001,889.33,876.33
1565895284.933,455.95,458.24
1565895289.733,13.51,2.4
1565895295.733,889.32,876.29
1565895311.333,455.89,458.24
1565895316.1330001,13.58,2.32
1565895322.1330001,889.35,876.21
1565895338.933,455.9,458.22
1565895342.533,13.56,2.45
1565895348.533,889.38,876.48
1565895365.333,455.98,458.26
1565895370.1330001,13.56,2.35
1565895376.1330001,889.25,876.17
1565895391.733,456.04,458.21
1565895396.533,13.51,2.36
1565895402.533,889.04,876.25
1565895418.1330001,455.84,458.14
1565895422.933,13.59,2.5
1565895428.933,889.15,876.43
1565895445.733,455.92,458.22
1565895450.533,13.61,2.55
1565895456.533,889.31,876.52
1565895472.1330001,456.04,458.2
1565895476.933,13.55,2.54
1565895482.933,889.27,876.4
1565895498.533,456.06,458.23
1565895503.333,13.55,2.23
1565895509.333,889.42,876.02
1565895526.1330001,455.91,458.23
1565895530.933,13.7,2.24
1565895536.933,889.5,875.95
1565895552.533,456.04,458.15
1565895557.333,13.61,2.32
1565895563.333,889.46,876.09
1565895578.933,455.94,458.18
1565895583.733,13.66,2.39
1565895589.733,889.47,876.12
1565895606.533,455.93,458.23
1565895610.1330001,13.65,2.37
1565895616.1330001,889.42,876.04
1565895632.933,455.93,458.26
1565895637.733,13.64,2.35
1565895643.733,889.44,876.03
1565895659.333,455.99,458.2
1565895664.1330001,13.68,2.35
1565895670.1330001,889.62,876.13
1565895686.933,456.15,458.24
1565895690.533,13.69,2.2
1565895696.533,889.72,875.97
1565895713.333,455.89,458.21
1565895718.1330001,13.65,2.43
1565895724.1330001,889.54,876.26
1565895739.733,456.05,458.24
1565895744.533,13.71,2.39
1565895750.533,889.62,876.17
1565895766.1330001,455.88,458.18
1565895770.933,13.67,2.3
1565895776.933,889.64,876.0
1565895793.733,455.98,458.18
1565895798.533,13.73,2.6
1565895804.533,889.67,876.28
1565895820.1330001,456.05,458.25
1565895824.933,13.71,2.25
1565895830.933,889.39,875.96
1565895846.533,455.98,458.24
1565895851.333,13.52,2.11
1565895857.333,889.22,875.91
1565895874.1330001,455.95,458.24
1565895878.933,13.5,2.33
1565895884.933,889.28,876.09
1565895900.533,455.93,458.21
1565895905.333,13.58,2.16
1565895911.333,889.34,875.88
1565895926.933,456.05,458.27
1565895931.733,13.59,2.41
1565895937.733,889.26,876.07
1565895954.533,455.97,458.27
1565895958.1330001,13.57,2.35
1565895964.1330001,889.32,876.12
1565895980.933,456.01,458.27
1565895985.733,13.57,2.37
1565895991.733,889.36,876.21
1565896007.333,455.93,458.18
1565896012.1330001,13.6,2.29
1565896018.1330001,889.39,876.13
1565896034.933,455.95,458.28
1565896038.533,13.59,2.39
1565896044.533,889.48,876.33
1565896061.333,455.91,458.22
1565896066.1330001,13.6,2.4
1565896072.1330001,889.44,876.25
1565896087.733,456.04,458.21
1565896092.533,13.54,2.53
1565896098.533,889.16,876.35
1565896115.333,456.11,458.24
1565896118.933,13.55,2.5
1565896124.933,889.12,875.89
1565896141.733,455.9,458.18
1565896146.533,13.52,2.29
1565896152.533,889.31,875.74
1565896168.1330001,455.97,458.2
1565896172.933,13.64,2.17
1565896178.933,889.47,875.56
1565896194.533,455.96,458.2
1565896199.333,13.61,2.11
1565896205.333,889.46,875.49
1565896222.1330001,455.86,458.17
1565896226.933,13.61,2.17
1565896232.933,889.51,875.59
1565896248.533,455.94,458.19
1565896253.333,13.74,2.36
1565896259.333,889.51,875.57
1565896274.933,455.93,458.18
1565896279.733,13.61,2.22
1565896285.733,889.48,875.64
1565896302.533,455.96,458.21
1565896307.333,13.62,2.39
1565896313.333,889.37,875.77
1565896328.933,455.88,458.16
1565896333.733,13.65,2.22
1565896339.733,889.53,875.59
1565896355.333,456.08,458.19
1565896360.1330001,13.67,2.12
1565896366.1330001,889.53,875.43
1565896382.933,455.94,458.21
1565896386.533,13.62,2.13
1565896392.533,889.46,875.45
1565896409.333,455.91,458.16
1565896414.1330001,13.7,2.3
1565896420.1330001,889.59,875.71
1565896435.733,455.93,458.17
1565896440.533,13.65,2.43
1565896446.533,889.4,876.17
1565896463.333,456.06,458.25
1565896466.933,13.65,2.29
1565896472.933,889.45,876.05
1565896489.733,455.9,458.2
1565896494.533,13.62,2.27
1565896500.533,889.43,876.09
1565896516.1330001,455.89,458.17
1565896520.933,13.69,2.37
1565896526.933,889.48,875.98
1565896542.533,455.92,458.18
1565896547.333,13.6,2.11
1565896553.333,889.42,875.85
1565896570.1330001,455.94,458.24
1565896574.933,13.6,2.36
1565896580.933,889.22,875.99
1565896596.533,455.88,458.19
1565896601.333,13.61,2.14
1565896607.333,889.36,875.7
1565896622.933,455.96,458.25
1565896627.733,13.63,2.29
1565896633.733,889.38,875.88
1565896650.533,455.9,458.25
1565896655.333,13.54,2.2
1565896661.333,889.36,875.86
1565896676.933,455.9,458.19
1565896681.733,13.63,2.2
1565896687.733,889.37,875.9
1565896703.333,455.91,458.21
1565896708.1330001,13.58,2.16
1565896714.1330001,889.34,875.88
1565896730.933,455.96,458.25
1565896734.533,13.59,2.26
1565896740.533,889.43,876.0
1565896757.333,455.93,458.2
1565896762.1330001,13.61,2.51
1565896768.1330001,889.44,876.18
1565896783.733,455.93,458.24
1565896788.533,13.58,2.33
1565896794.533,889.44,875.9
1565896811.333,455.89,458.19
1565896814.933,13.58,2.46
1565896820.933,889.39,876.11
1565896837.733,455.92,458.19
1565896842.533,13.64,2.28
1565896848.533,889.4,875.9
1565896864.1330001,455.88,458.18
1565896868.933,13.67,2.35
1565896874.933,889.48,875.9
1565896891.733,455.91,458.2
1565896895.333,13.64,2.16
1565896901.333,889.37,875.67
1565896918.1330001,456.0,458.19
1565896922.933,13.57,2.25
1565896928.933,889.25,875.8
1565896944.533,455.89,458.16
1565896949.333,13.46,2.27
1565896955.333,889.21,875.93
1565896970.933,455.91,458.21
1565896975.733,13.52,2.27
1565896981.733,889.23,875.97
1565896998.533,455.89,458.22
1565897003.333,13.55,2.33
1565897009.333,889.25,875.96
1565897024.933,455.9,458.22
1565897029.733,13.56,2.28
1565897035.733,889.28,875.82
1565897051.333,455.9,458.21
1565897056.1330001,13.64,2.35
1565897062.1330001,889.41,876.03
1565897078.933,455.91,458.21
1565897082.533,13.61,2.38
1565897088.533,889.36,875.9
1565897105.333,455.85,458.18
1565897110.1330001,13.54,2.08
1565897116.1330001,889.43,875.6
1565897131.733,455.92,458.21
1565897136.533,13.59,2.29
1565897142.533,889.39,875.71
1565897159.333,455.91,458.23
1565897162.933,13.58,2.16
1565897168.933,889.49,875.64
1565897185.733,455.93,458.25
1565897190.533,13.65,2.35
1565897196.533,889.45,875.81
1565897212.1330001,455.92,458.23
1565897216.933,13.54,2.43
1565897222.933,889.35,875.96
1565897239.733,455.96,458.18
1565897243.333,13.55,2.4
1565897249.333,889.28,875.87
1565897266.1330001,455.9,458.19
1565897270.933,13.6,2.11
1565897276.933,889.34,875.69
1565897292.533,455.92,458.2
1565897297.333,13.66,2.24
1565897303.333,889.45,875.79
1565897318.933,456.02,458.26
1565897323.733,13.53,2.16
1565897329.733,889.33,875.68
1565897346.533,455.94,458.2
1565897351.333,13.6,2.43
1565897357.333,889.41,875.97
1565897372.933,455.99,458.25
1565897377.733,13.61,2.31
1565897383.733,889.39,875.75
1565897399.333,455.97,458.21
1565897404.1330001,13.57,2.42
1565897410.1330001,889.33,876.27
1565897426.933,455.89,458.16
1565897431.733,13.6,2.17
1565897437.733,889.43,876.09
1565897453.333,455.94,458.25
1565897458.1330001,13.63,2.33
1565897464.1330001,889.42,876.23
1565897479.733,455.93,458.19
1565897484.533,13.66,2.54
1565897490.533,889.57,876.41
1565897507.333,455.85,458.21
1565897510.933,13.63,2.43
1565897516.933,889.57,876.31
1565897533.733,455.93,458.21
1565897538.533,13.57,2.48
1565897544.533,889.46,876.3
1565897560.1330001,455.93,458.23
1565897564.933,13.71,2.48
1565897570.933,889.56,876.42
1565897587.733,455.92,458.21
1565897591.333,13.63,2.41
1565897597.333,889.58,876.38
1565897614.1330001,455.92,458.21
1565897618.933,13.59,2.32
1565897624.933,889.56,876.26
1565897640.533,455.94,458.2
1565897645.333,13.77,2.45
1565897651.333,889.76,876.39
1565897666.933,455.94,458.22
1565897671.733,13.65,2.38
1565897677.733,889.55,876.26
1565897694.533,455.92,458.15
1565897699.333,13.72,2.34
1565897705.333,889.52,876.19
1565897720.933,455.98,458.16
1565897725.733,13.66,2.53
1565897731.733,889.55,875.5
1565897747.333,455.93,458.21
1565897752.1330001,13.65,1.9
1565897758.1330001,889.34,874.81
1565897774.933,455.93,458.2
1565897779.733,13.58,2.08
1565897785.733,889.3,874.92
1565897801.333,455.96,458.15
1565897806.1330001,13.58,1.82
1565897812.1330001,889.37,874.59
1565897827.733,455.91,458.16
1565897832.533,13.59,2.01
1565897838.533,889.42,874.72
1565897855.333,456.07,458.2
1565897858.933,13.59,1.78
1565897864.933,889.4,874.53
1565897881.733,455.89,458.16
1565897886.533,13.58,1.87
1565897892.533,889.35,874.63
1565897908.1330001,455.91,458.18
1565897912.933,13.61,2.23
1565897918.933,889.4,875.04
1565897935.733,455.91,458.15
1565897939.333,13.63,1.94
1565897945.333,889.44,874.74
