time,C1M2Ctime,C2M2Ctime
1566054979.733,2.327394,2.338688
1566054990.533,2.313962,2.331655
1566055006.1330001,2.327393,2.338715
1566055016.933,2.313958,2.331587
1566055033.733,2.327391,2.338712
1566055043.333,2.313957,2.331644
1566055060.1330001,2.327394,2.338706
1566055070.933,2.313979,2.331628
1566055086.533,2.327386,2.338681
1566055097.333,2.313985,2.331609
1566055114.1330001,2.327388,2.338742
1566055123.733,2.314001,2.331644
1566055140.533,2.327394,2.338701
1566055151.333,2.313965,2.331678
1566055166.933,2.327395,2.338705
1566055177.733,2.31396,2.331568
1566055194.533,2.327395,2.338735
1566055204.1330001,2.313953,2.331549
1566055220.933,2.327401,2.338764
1566055231.733,2.313978,2.331693
1566055247.333,2.327402,2.338731
1566055258.1330001,2.313942,2.331585
1566055273.733,2.327396,2.338657
1566055284.533,2.313924,2.331666
1566055301.333,2.327365,2.338673
1566055312.1330001,2.31397,2.331605
1566055327.733,2.327367,2.338682
1566055338.533,2.313977,2.331665
1566055354.1330001,2.327384,2.338698
1566055364.933,2.313975,2.331543
1566055381.733,2.327384,2.338704
1566055392.533,2.313947,2.331578
1566055408.1330001,2.327388,2.338711
1566055418.933,2.313948,2.331597
1566055434.533,2.327387,2.338716
1566055445.333,2.313977,2.33168
1566055462.1330001,2.327401,2.338722
1566055471.733,2.313958,2.331586
1566055488.533,2.327404,2.338728
1566055499.333,2.313961,2.331615
1566055514.933,2.327396,2.338702
1566055525.733,2.31397,2.331612
1566055542.533,2.32739,2.338719
1566055552.1330001,2.313959,2.331473
1566055568.933,2.327437,2.338733
1566055579.733,2.313933,2.331646
1566055595.333,2.3274,2.33872
1566055606.1330001,2.313951,2.331492
1566055621.733,2.327392,2.338713
1566055632.533,2.313946,2.331497
1566055649.333,2.327375,2.338726
1566055660.1330001,2.313916,2.331603
1566055675.733,2.327374,2.338732
1566055686.533,2.313968,2.331624
1566055702.1330001,2.327379,2.338728
1566055712.933,2.313918,2.331687
1566055729.733,2.327375,2.338758
1566055740.533,2.313947,2.331599
1566055756.1330001,2.327374,2.338748
1566055766.933,2.313948,2.331651
1566055782.533,2.327387,2.338731
1566055793.333,2.313955,2.331527
1566055810.1330001,2.327391,2.338729
1566055819.733,2.313975,2.33142
1566055836.533,2.3274,2.338714
1566055847.333,2.313944,2.331615
1566055862.933,2.327392,2.338764
1566055873.733,2.313954,2.331545
1566055890.533,2.327409,2.338741
1566055900.1330001,2.31396,2.33155
1566055916.933,2.327418,2.33866
1566055927.733,2.313982,2.331697
1566055943.333,2.32742,2.338721
1566055954.1330001,2.313963,2.331518
1566055970.933,2.327419,2.338682
1566055980.533,2.313946,2.331559
1566055997.333,2.327373,2.338685
1566056008.1330001,2.31398,2.331575
1566056023.733,2.32738,2.338727
1566056034.533,2.313974,2.3317
1566056050.1330001,2.327399,2.3387
1566056060.933,2.313949,2.331697
1566056077.733,2.327389,2.338756
1566056088.533,2.313977,2.33171
1566056104.1330001,2.32739,2.338706
1566056114.933,2.313935,2.331584
1566056130.533,2.327381,2.338753
1566056141.333,2.313953,2.331567
1566056158.1330001,2.327389,2.338675
1566056168.933,2.313928,2.33162
1566056184.533,2.327384,2.338708
1566056195.333,2.313958,2.331617
1566056210.933,2.327409,2.338699
1566056221.733,2.313943,2.331714
1566056238.533,2.327408,2.338686
1566056248.1330001,2.313935,2.331613
1566056264.933,2.327389,2.338718
1566056275.733,2.313966,2.331635
1566056291.333,2.327394,2.338711
1566056302.1330001,2.313974,2.331557
1566056318.933,2.327408,2.338723
1566056328.533,2.313947,2.331493
1566056345.333,2.327367,2.33868
1566056356.1330001,2.313953,2.331586
1566056371.733,2.327368,2.33857
1566056382.533,2.313956,2.331571
1566056398.1330001,2.327368,2.338715
1566056408.933,2.313949,2.331511
1566056425.733,2.327372,2.338685
1566056436.533,2.313938,2.331517
1566056452.1330001,2.32739,2.338777
1566056462.933,2.313958,2.331533
1566056478.533,2.327404,2.338728
1566056489.333,2.313965,2.331652
1566056506.1330001,2.327394,2.338648
1566056516.933,2.313966,2.331616
1566056532.533,2.327377,2.338654
1566056543.333,2.313971,2.331663
1566056558.933,2.327397,2.338635
1566056569.733,2.313969,2.331547
1566056586.533,2.32739,2.338738
1566056596.1330001,2.313969,2.33155
1566056612.933,2.327411,2.33866
1566056623.733,2.31396,2.331559
1566056639.333,2.32741,2.338679
1566056650.1330001,2.313971,2.331608
1566056666.933,2.32736,2.338693
1566056676.533,2.313947,2.331722
1566056693.333,2.32737,2.338709
1566056704.1330001,2.313928,2.331577
1566056719.733,2.3274,2.338696
1566056730.533,2.313963,2.331694
1566056747.333,2.327391,2.338702
1566056756.933,2.313949,2.331583
1566056773.733,2.327385,2.338699
1566056784.533,2.313969,2.331659
1566056800.1330001,2.32739,2.338725
1566056810.933,2.313965,2.331757
1566056826.533,2.327383,2.338685
1566056837.333,2.31393,2.33167
1566056854.1330001,2.327394,2.338737
1566056864.933,2.31395,2.331676
1566056880.533,2.327405,2.338732
1566056891.333,2.313959,2.331465
1566056906.933,2.327386,2.338673
1566056917.733,2.313948,2.331648
1566056934.533,2.32738,2.338708
1566056945.333,2.313993,2.331645
1566056960.933,2.3274,2.338742
1566056971.733,2.313946,2.33162
1566056987.333,2.327403,2.338744
1566056998.1330001,2.31398,2.331612
1566057014.933,2.327384,2.338716
1566057024.533,2.313953,2.331649
1566057041.333,2.327386,2.338684
1566057052.1330001,2.31397,2.331622
1566057067.733,2.327382,2.338689
1566057078.533,2.313949,2.331673
1566057095.333,2.327366,2.338698
1566057104.933,2.313956,2.331647
1566057121.733,2.327379,2.338732
1566057132.533,2.313957,2.331673
1566057148.1330001,2.32738,2.33867
1566057158.933,2.313969,2.331494
1566057174.533,2.327403,2.33869
1566057185.333,2.313964,2.331565
1566057202.1330001,2.327384,2.338736
1566057212.933,2.313963,2.331758
1566057228.533,2.32741,2.338702
1566057239.333,2.31397,2.331543
1566057254.933,2.327399,2.338684
1566057265.733,2.313962,2.331683
1566057282.533,2.327405,2.338715
1566057293.333,2.31394,2.331678
1566057308.933,2.327396,2.338775
1566057319.733,2.313969,2.331542
1566057335.333,2.327406,2.338758
1566057346.1330001,2.313992,2.331643
1566057362.933,2.327376,2.338687
1566057372.533,2.313937,2.331573
1566057389.333,2.327376,2.338772
1566057400.1330001,2.313959,2.3315
1566057415.733,2.327371,2.338698
1566057426.533,2.313977,2.331585
1566057443.333,2.327379,2.338705
1566057452.933,2.313947,2.331583
1566057469.733,2.327375,2.338728
1566057480.533,2.313941,2.331631
1566057496.1330001,2.327378,2.338708
1566057506.933,2.313955,2.331644
1566057523.733,2.327396,2.338702
1566057533.333,2.313948,2.331552
1566057550.1330001,2.327407,2.338709
1566057560.933,2.31394,2.331658
1566057576.533,2.327386,2.338735
1566057587.333,2.313963,2.331467
1566057602.933,2.327391,2.338721
1566057613.733,2.313977,2.33158
1566057630.533,2.327404,2.338729
1566057641.333,2.313965,2.331623
1566057656.933,2.327402,2.338681
1566057667.733,2.313959,2.331486
1566057683.333,2.327398,2.338722
1566057694.1330001,2.313968,2.331596
1566057710.933,2.327382,2.338707
1566057720.533,2.31394,2.331622
1566057737.333,2.327377,2.338713
1566057748.1330001,2.313951,2.331503
1566057763.733,2.327374,2.338623
1566057774.533,2.313928,2.331509
1566057791.333,2.327384,2.338738
1566057800.933,2.313936,2.331539
1566057817.733,2.327386,2.338719
1566057828.533,2.313972,2.331638
1566057844.1330001,2.327369,2.338727
1566057854.933,2.313927,2.331672
1566057871.733,2.327377,2.338647
1566057881.333,2.313968,2.331616
1566057898.1330001,2.327398,2.338708
1566057908.933,2.313948,2.331385
1566057924.533,2.32739,2.338729
1566057935.333,2.313955,2.331653
1566057950.933,2.327405,2.338665
1566057961.733,2.313952,2.331691
1566057978.533,2.327392,2.338712
1566057989.333,2.313951,2.331557
1566058004.933,2.327416,2.338698
1566058015.733,2.313958,2.331658
1566058031.333,2.327423,2.33866
1566058042.1330001,2.313966,2.331567
1566058058.933,2.327373,2.338726
1566058069.733,2.313923,2.331679
1566058085.333,2.327391,2.338695
1566058096.1330001,2.31398,2.331561
1566058111.733,2.327361,2.338701
1566058122.533,2.313982,2.331599
1566058139.333,2.32737,2.338682
1566058148.933,2.313953,2.331527
1566058165.733,2.327381,2.338713
1566058176.533,2.313948,2.331504
1566058192.1330001,2.327386,2.338666
1566058202.933,2.313945,2.331554
1566058219.733,2.327383,2.33872
1566058229.333,2.313943,2.331611
1566058246.1330001,2.327378,2.33869
1566058256.933,2.313941,2.331652
1566058272.533,2.327384,2.338694
1566058283.333,2.313955,2.331616
1566058298.933,2.327406,2.338724
1566058309.733,2.31395,2.331629
1566058326.533,2.327406,2.338707
1566058337.333,2.313955,2.331632
1566058352.933,2.327402,2.338749
1566058363.733,2.313942,2.331524
1566058379.333,2.32738,2.338678
1566058390.1330001,2.313943,2.331493
1566058406.933,2.327376,2.338667
1566058417.733,2.313955,2.331675
1566058433.333,2.327373,2.338738
1566058444.1330001,2.314003,2.331622
1566058459.733,2.327377,2.338625
1566058470.533,2.313932,2.331688
1566058487.333,2.327382,2.338751
1566058496.933,2.313932,2.331643
1566058513.733,2.327393,2.33871
1566058524.533,2.313966,2.33151
1566058540.1330001,2.32739,2.338643
1566058550.933,2.31395,2.331609
1566058567.733,2.327391,2.338735
1566058577.333,2.313951,2.331535
1566058594.1330001,2.327393,2.338669
1566058604.933,2.313949,2.33168
1566058620.533,2.327396,2.338661
1566058631.333,2.313945,2.331547
1566058648.1330001,2.327372,2.338708
1566058657.733,2.313955,2.331707
1566058674.533,2.327392,2.338683
1566058685.333,2.313957,2.331604
1566058700.933,2.32741,2.338752
1566058711.733,2.313956,2.331623
1566058727.333,2.327367,2.338698
1566058738.1330001,2.313975,2.33162
1566058754.933,2.327373,2.338691
1566058765.733,2.313953,2.331562
1566058781.333,2.327396,2.338678
1566058792.1330001,2.313962,2.331567
1566058807.733,2.327371,2.338696
1566058818.533,2.313974,2.331589
1566058835.333,2.327383,2.338709
1566058846.1330001,2.313983,2.331609
1566058861.733,2.327388,2.338715
1566058872.533,2.313971,2.331601
1566058888.1330001,2.327386,2.338719
1566058898.933,2.313954,2.331608
1566058915.733,2.327387,2.338735
1566058925.333,2.313958,2.331601
1566058942.1330001,2.327394,2.338662
1566058952.933,2.313952,2.331574
1566058968.533,2.327389,2.338736
1566058979.333,2.313961,2.331539
1566058996.1330001,2.327418,2.338701
1566059005.733,2.313964,2.331614
1566059022.533,2.327407,2.338592
1566059033.333,2.313977,2.331597
1566059048.933,2.32743,2.338698
1566059059.733,2.313964,2.331632
1566059075.333,2.327369,2.338753
1566059086.1330001,2.313962,2.331622
1566059102.933,2.32739,2.338699
1566059113.733,2.313962,2.331608
1566059129.333,2.327375,2.338676
1566059140.1330001,2.313967,2.331651
1566059155.733,2.327368,2.338627
1566059166.533,2.31395,2.331632
1566059183.333,2.327374,2.338706
1566059194.1330001,2.313978,2.331599
1566059209.733,2.327389,2.338711
1566059220.533,2.313935,2.331526
1566059236.1330001,2.327399,2.338645
1566059246.933,2.313951,2.331628
1566059263.733,2.327398,2.338685
1566059273.333,2.313964,2.331586
1566059290.1330001,2.327397,2.338657
1566059300.933,2.313941,2.331543
1566059316.533,2.327403,2.338663
1566059327.333,2.313948,2.331681
1566059344.1330001,2.327394,2.3387
1566059353.733,2.31395,2.331555
1566059370.533,2.327407,2.338675
1566059381.333,2.31393,2.331555
1566059396.933,2.327398,2.338662
1566059407.733,2.313985,2.33164
1566059424.533,2.327364,2.338758
1566059434.1330001,2.313957,2.331702
1566059450.933,2.327374,2.338693
1566059461.733,2.313956,2.331666
1566059477.333,2.327386,2.338664
1566059488.1330001,2.313932,2.331578
1566059503.733,2.32739,2.338705
1566059514.533,2.313919,2.331599
1566059531.333,2.327394,2.338756
1566059542.1330001,2.313978,2.33156
1566059557.733,2.32739,2.338701
1566059568.533,2.31396,2.331598
1566059584.1330001,2.327393,2.338712
1566059594.933,2.313938,2.331479
1566059611.733,2.327374,2.338673
1566059622.533,2.31396,2.33158
1566059638.1330001,2.327366,2.338687
1566059648.933,2.313953,2.331607
1566059664.533,2.327388,2.338732
1566059675.333,2.31395,2.331586
1566059692.1330001,2.327404,2.338734
1566059701.733,2.313927,2.331589
1566059718.533,2.327406,2.338746
1566059729.333,2.313959,2.33164
1566059744.933,2.327405,2.338696
1566059755.733,2.313939,2.33162
1566059772.533,2.327386,2.338732
1566059782.1330001,2.313951,2.331651
1566059798.933,2.327376,2.338691
1566059809.733,2.314003,2.331585
1566059825.333,2.327379,2.338726
1566059836.1330001,2.313972,2.331509
1566059851.733,2.327394,2.338717
1566059862.533,2.31394,2.331516
1566059879.333,2.327385,2.338753
1566059890.1330001,2.313973,2.331664
1566059905.733,2.327375,2.338723
1566059916.533,2.313948,2.331658
1566059932.1330001,2.32738,2.338664
1566059942.933,2.314003,2.331577
1566059959.733,2.327384,2.338653
1566059970.533,2.313978,2.331606
1566059986.1330001,2.327394,2.338659
1566059996.933,2.313962,2.331669
1566060012.533,2.327383,2.33869
1566060023.333,2.313959,2.331552
1566060040.1330001,2.327402,2.338671
1566060049.733,2.313953,2.331595
1566060066.533,2.327412,2.338664
1566060077.333,2.313929,2.331564
1566060092.933,2.327409,2.338725
1566060103.733,2.313947,2.33166
1566060120.533,2.327373,2.338687
1566060130.1330001,2.313996,2.331576
1566060146.933,2.327388,2.33873
1566060157.733,2.31396,2.331591
1566060173.333,2.327376,2.338776
1566060184.1330001,2.313921,2.331554
1566060200.933,2.327386,2.338707
1566060210.533,2.313942,2.331667
1566060227.333,2.327386,2.338698
1566060238.1330001,2.313948,2.33165
1566060253.733,2.327386,2.338701
1566060264.533,2.313968,2.331759
1566060280.1330001,2.327379,2.338666
1566060290.933,2.313967,2.331564
1566060307.733,2.327386,2.338756
1566060318.533,2.31395,2.331597
1566060334.1330001,2.327395,2.338704
1566060344.933,2.313953,2.33165
1566060360.533,2.3274,2.338739
1566060371.333,2.313975,2.331551
1566060388.1330001,2.327394,2.338711
1566060397.733,2.313941,2.331576
1566060414.533,2.327395,2.338706
1566060425.333,2.313947,2.331597
1566060440.933,2.327383,2.338681
1566060451.733,2.313957,2.331494
1566060468.533,2.32738,2.338674
1566060478.1330001,2.313924,2.331654
1566060494.933,2.32738,2.338767
1566060505.733,2.313958,2.331615
1566060521.333,2.327386,2.338704
1566060532.1330001,2.313937,2.331617
1566060548.933,2.327364,2.338698
1566060558.533,2.313976,2.331518
1566060575.333,2.327379,2.338756
1566060586.1330001,2.31398,2.331584
1566060601.733,2.327384,2.338716
1566060612.533,2.313971,2.33162
1566060628.1330001,2.327397,2.338744
1566060638.933,2.313945,2.331682
1566060655.733,2.327385,2.338739
1566060666.533,2.313967,2.331609
1566060682.1330001,2.327384,2.338668
1566060692.933,2.313948,2.331652
1566060708.533,2.327386,2.338657
1566060719.333,2.313954,2.331554
1566060736.1330001,2.327404,2.338756
1566060746.933,2.313977,2.331673
1566060762.533,2.327401,2.338679
1566060773.333,2.313959,2.331676
1566060788.933,2.327367,2.338682
1566060799.733,2.313964,2.331672
1566060816.533,2.327373,2.338678
1566060826.1330001,2.313911,2.331404
1566060842.933,2.327363,2.338697
1566060853.733,2.313946,2.331618
1566060869.333,2.327364,2.338698
1566060880.1330001,2.313946,2.331652
1566060896.933,2.327395,2.338694
1566060906.533,2.313959,2.331573
1566060923.333,2.327387,2.338715
1566060934.1330001,2.31396,2.331643
1566060949.733,2.327389,2.338712
1566060960.533,2.313999,2.331608
1566060976.1330001,2.327384,2.338713
1566060986.933,2.31391,2.33161
1566061003.733,2.327391,2.338744
1566061014.533,2.313966,2.331599
1566061030.1330001,2.327403,2.338739
1566061040.933,2.313975,2.331618
1566061056.533,2.3274,2.338762
1566061067.333,2.313955,2.331601
1566061084.1330001,2.327395,2.33871
1566061094.933,2.313916,2.331607
1566061110.533,2.327403,2.338753
1566061121.333,2.313941,2.331599
1566061136.933,2.327404,2.338719
1566061147.733,2.313935,2.331702
1566061164.533,2.327385,2.33874
1566061174.1330001,2.313933,2.331656
1566061190.933,2.327376,2.338742
1566061201.733,2.313955,2.331679
1566061217.333,2.327384,2.33873
1566061228.1330001,2.313968,2.331604
1566061244.933,2.327393,2.338752
1566061254.533,2.313935,2.331581
1566061271.333,2.327389,2.338729
1566061282.1330001,2.313974,2.331758
1566061297.733,2.32739,2.338645
1566061308.533,2.313955,2.331684
1566061325.333,2.327394,2.338742
1566061334.933,2.313975,2.331666
1566061351.733,2.327394,2.338734
1566061362.533,2.313991,2.331544
1566061378.1330001,2.327394,2.338768
1566061388.933,2.313995,2.331667
1566061404.533,2.327426,2.338753
1566061415.333,2.313954,2.331662
1566061432.1330001,2.327399,2.338751
1566061442.933,2.313977,2.331562
1566061458.533,2.327413,2.338682
1566061469.333,2.313962,2.331593
1566061484.933,2.327364,2.338677
1566061495.733,2.313927,2.331574
1566061512.533,2.327362,2.33874
1566061523.333,2.313954,2.33157
1566061538.933,2.327376,2.338699
1566061549.733,2.313938,2.3316
1566061565.333,2.327384,2.338683
1566061576.1330001,2.313937,2.331561
1566061592.933,2.327384,2.338679
1566061602.533,2.31393,2.331604
1566061619.333,2.327381,2.338715
1566061630.1330001,2.313952,2.331636
1566061645.733,2.327388,2.338746
1566061656.533,2.313934,2.331655
1566061673.333,2.327385,2.338686
1566061682.933,2.31397,2.331539
1566061699.733,2.327367,2.338725
1566061710.533,2.313946,2.331584
1566061726.1330001,2.327405,2.338701
1566061736.933,2.313964,2.331619
1566061752.533,2.327404,2.33871
1566061763.333,2.313968,2.331614
1566061780.1330001,2.327384,2.338719
1566061790.933,2.313972,2.331486
1566061806.533,2.327402,2.338718
1566061817.333,2.313944,2.331686
1566061832.933,2.327369,2.338748
1566061843.733,2.313943,2.331518
1566061860.533,2.327379,2.338766
1566061871.333,2.31397,2.331624
1566061886.933,2.327391,2.338687
1566061897.733,2.313968,2.33151
1566061913.333,2.327395,2.338626
1566061924.1330001,2.313914,2.331524
1566061940.933,2.327393,2.338728
1566061950.533,2.313954,2.331611
1566061967.333,2.327381,2.338703
1566061978.1330001,2.313977,2.331662
1566061993.733,2.327407,2.338737
1566062004.533,2.313954,2.331596
1566062021.333,2.327383,2.338671
1566062030.933,2.313983,2.33154
1566062047.733,2.327391,2.338725
1566062058.533,2.313938,2.33162
1566062074.1330001,2.327397,2.338673
1566062084.933,2.313921,2.33163
1566062101.733,2.32741,2.338671
1566062111.333,2.313969,2.331604
1566062128.1330001,2.327394,2.338674
1566062138.933,2.31395,2.331655
1566062154.533,2.327356,2.338712
1566062165.333,2.313978,2.331612
1566062180.933,2.327372,2.338709
1566062191.733,2.313921,2.331576
1566062208.533,2.327376,2.338634
1566062219.333,2.313958,2.331653
1566062234.933,2.32738,2.338702
1566062245.733,2.313915,2.331541
1566062261.333,2.327386,2.338698
1566062272.1330001,2.313949,2.331582
1566062288.933,2.32737,2.338713
1566062299.733,2.313983,2.331689
1566062315.333,2.327384,2.338699
1566062326.1330001,2.313964,2.331601
1566062341.733,2.327384,2.338698
1566062352.533,2.313955,2.331594
1566062369.333,2.327388,2.338679
1566062378.933,2.313961,2.331627
1566062395.733,2.327394,2.33871
1566062406.533,2.313936,2.331722
1566062422.1330001,2.32739,2.338711
1566062432.933,2.313958,2.331721
1566062449.733,2.327389,2.338721
1566062459.333,2.313959,2.331596
1566062476.1330001,2.327417,2.338706
1566062486.933,2.313943,2.33142
1566062502.533,2.327367,2.338716
1566062513.333,2.313966,2.331718
1566062528.933,2.327368,2.338709
1566062539.733,2.313987,2.331654
1566062556.533,2.327358,2.338731
1566062567.333,2.313972,2.331627
1566062582.933,2.32738,2.338728
1566062593.733,2.313936,2.331626
1566062609.333,2.327388,2.338706
1566062620.1330001,2.313968,2.331703
1566062636.933,2.327394,2.338669
1566062647.733,2.313978,2.331524
1566062663.333,2.327377,2.338729
1566062674.1330001,2.313948,2.33153
1566062689.733,2.327389,2.338681
1566062700.533,2.313977,2.331681
1566062717.333,2.327394,2.338732
1566062726.933,2.313962,2.331542
1566062743.733,2.327403,2.338709
1566062754.533,2.313985,2.331499
1566062770.1330001,2.327395,2.338685
1566062780.933,2.313945,2.331707
1566062797.733,2.327397,2.338714
1566062807.333,2.313975,2.33156
1566062824.1330001,2.327374,2.33868
1566062834.933,2.313943,2.331695
1566062850.533,2.327394,2.338764
1566062861.333,2.313957,2.331595
1566062878.1330001,2.327385,2.338692
1566062887.733,2.313924,2.331654
1566062904.533,2.327377,2.338698
1566062915.333,2.313938,2.331656
1566062930.933,2.327384,2.338704
1566062941.733,2.313946,2.331582
1566062957.333,2.327381,2.33871
1566062968.1330001,2.313952,2.331654
1566062984.933,2.327373,2.338716
1566062995.733,2.313959,2.331602
1566063011.333,2.327383,2.338697
1566063022.1330001,2.313985,2.331642
1566063037.733,2.327381,2.338676
1566063048.533,2.313936,2.331622
1566063065.333,2.327398,2.338734
1566063074.933,2.313993,2.33162
1566063091.733,2.327382,2.33873
1566063102.533,2.313935,2.331626
1566063118.1330001,2.3274,2.3387
1566063128.933,2.313938,2.331769
1566063145.733,2.327408,2.338731
1566063155.333,2.313956,2.331638
1566063172.1330001,2.327396,2.33874
1566063182.933,2.313957,2.331678
1566063198.533,2.32737,2.338708
1566063209.333,2.31397,2.331661
1566063226.1330001,2.327378,2.338739
1566063235.733,2.31396,2.331538
1566063252.533,2.327382,2.338742
1566063263.333,2.313933,2.33151
1566063278.933,2.327401,2.338698
1566063289.733,2.313961,2.331795
1566063305.333,2.327373,2.338698
1566063316.1330001,2.313952,2.331568
1566063332.933,2.327394,2.338689
1566063343.733,2.313981,2.331602
1566063359.333,2.327375,2.338779
1566063370.1330001,2.313963,2.331577
1566063385.733,2.327385,2.338711
1566063396.533,2.313973,2.331687
1566063413.333,2.327404,2.338671
1566063424.1330001,2.31395,2.33156
1566063439.733,2.327405,2.33872
1566063450.533,2.313964,2.331637
1566063466.1330001,2.32739,2.338722
1566063476.933,2.31397,2.331649
1566063493.733,2.327406,2.33866
1566063503.333,2.31395,2.331563
1566063520.1330001,2.327403,2.338682
1566063530.933,2.313943,2.331568
1566063546.533,2.327374,2.338688
1566063557.333,2.313958,2.331574
1566063574.1330001,2.327377,2.338694
1566063583.733,2.313932,2.331594
1566063600.533,2.327383,2.3387
1566063611.333,2.313948,2.331558
1566063626.933,2.327393,2.338751
1566063637.733,2.313965,2.331668
1566063653.333,2.327388,2.338694
1566063664.1330001,2.313944,2.331606
1566063680.933,2.327392,2.338726
1566063691.733,2.313952,2.33158
1566063707.333,2.327399,2.338706
1566063718.1330001,2.31398,2.331611
1566063733.733,2.32738,2.338737
1566063744.533,2.313969,2.331607
1566063761.333,2.327383,2.338701
1566063772.1330001,2.31394,2.331604
1566063787.733,2.327398,2.338736
1566063798.533,2.313996,2.33154
1566063814.1330001,2.327412,2.338662
1566063824.933,2.313948,2.331635
1566063841.733,2.327397,2.338713
1566063851.333,2.313941,2.331569
1566063868.1330001,2.327413,2.338701
1566063878.933,2.313941,2.331647
1566063894.533,2.327379,2.338671
1566063905.333,2.313985,2.331579
1566063922.1330001,2.327384,2.338681
1566063931.733,2.313951,2.331505
1566063948.533,2.327382,2.338763
1566063959.333,2.313921,2.331664
1566063974.933,2.3274,2.338676
1566063985.733,2.313964,2.331591
1566064002.533,2.327396,2.338676
1566064012.1330001,2.31396,2.331649
1566064028.933,2.327386,2.338737
1566064039.733,2.313964,2.331736
1566064055.333,2.327383,2.338721
1566064066.1330001,2.313983,2.331572
1566064081.733,2.327384,2.338743
1566064092.533,2.313973,2.331674
1566064109.333,2.327401,2.338711
1566064120.1330001,2.313957,2.331601
1566064135.733,2.32739,2.338665
1566064146.533,2.313935,2.331647
1566064162.1330001,2.327387,2.338718
1566064172.933,2.31394,2.331559
1566064189.733,2.327396,2.338713
1566064200.533,2.313964,2.331565
1566064216.1330001,2.32737,2.338731
1566064226.933,2.314009,2.331546
1566064242.533,2.327387,2.33869
1566064253.333,2.313917,2.331558
1566064270.1330001,2.327375,2.338696
1566064279.733,2.313944,2.331635
1566064296.533,2.327377,2.338688
1566064307.333,2.313949,2.33166
1566064322.933,2.327368,2.338708
1566064333.733,2.313962,2.331595
1566064350.533,2.327378,2.338714
1566064360.1330001,2.313958,2.331683
1566064376.933,2.32738,2.33865
1566064387.733,2.313981,2.331573
1566064403.333,2.327385,2.338709
1566064414.1330001,2.313951,2.331552
1566064429.733,2.327387,2.338732
1566064440.533,2.313963,2.331667
1566064457.333,2.327385,2.338724
1566064468.1330001,2.313955,2.331471
1566064483.733,2.327412,2.338717
1566064494.533,2.31396,2.331631
1566064510.1330001,2.327411,2.338711
1566064520.933,2.31396,2.33176
1566064537.733,2.32742,2.338693
1566064548.533,2.31397,2.331643
1566064564.1330001,2.327359,2.33874
1566064574.933,2.313935,2.331596
1566064590.533,2.327388,2.338711
1566064601.333,2.313962,2.331516
1566064618.1330001,2.327377,2.338774
1566064627.733,2.313932,2.331657
1566064644.533,2.327382,2.338703
1566064655.333,2.313939,2.331774
1566064670.933,2.327392,2.338733
1566064681.733,2.31396,2.331519
1566064698.533,2.327382,2.338737
1566064708.1330001,2.313951,2.331648
1566064724.933,2.327385,2.338773
1566064735.733,2.313957,2.331677
1566064751.333,2.327396,2.338642
1566064762.1330001,2.313966,2.331664
1566064778.933,2.32741,2.33874
1566064788.533,2.31396,2.331654
1566064805.333,2.3274,2.338724
1566064816.1330001,2.313949,2.331549
1566064831.733,2.327409,2.338669
1566064842.533,2.313966,2.331685
1566064858.1330001,2.327388,2.338708
1566064868.933,2.313951,2.331552
1566064885.733,2.327411,2.338715
1566064896.533,2.313976,2.331642
1566064912.1330001,2.327378,2.338687
1566064922.933,2.313964,2.331653
1566064938.533,2.327382,2.338693
1566064949.333,2.313935,2.331635
1566064966.1330001,2.327379,2.338699
1566064976.933,2.313952,2.331676
1566064992.533,2.327382,2.338745
1566065003.333,2.313948,2.331658
1566065018.933,2.327383,2.338708
1566065029.733,2.31397,2.331618
1566065046.533,2.327399,2.338686
1566065056.1330001,2.313962,2.331603
1566065072.933,2.32739,2.338722
1566065083.733,2.313972,2.331662
1566065099.333,2.32741,2.338688
1566065110.1330001,2.313946,2.331581
1566065126.933,2.327378,2.338733
1566065136.533,2.31396,2.331467
1566065153.333,2.327385,2.33871
1566065164.1330001,2.31396,2.331627
1566065179.733,2.327404,2.338701
1566065190.533,2.313954,2.331603
1566065206.1330001,2.327388,2.338701
1566065216.933,2.313963,2.331639
1566065233.733,2.327392,2.338754
1566065244.533,2.313947,2.331653
1566065260.1330001,2.327369,2.338701
1566065270.933,2.313964,2.331651
1566065286.533,2.32741,2.338754
1566065297.333,2.313964,2.331645
1566065314.1330001,2.327384,2.338686
1566065324.933,2.313951,2.331645
1566065340.533,2.327386,2.33868
1566065351.333,2.313972,2.331646
1566065366.933,2.32738,2.338786
1566065377.733,2.313972,2.331521
1566065394.533,2.327372,2.338772
1566065404.1330001,2.313963,2.331681
1566065420.933,2.327374,2.338751
1566065431.733,2.313958,2.331533
1566065447.333,2.327381,2.338713
1566065458.1330001,2.313972,2.331565
1566065474.933,2.327388,2.338735
1566065484.533,2.313942,2.331678
1566065501.333,2.3274,2.338644
1566065512.1330001,2.313975,2.33151
1566065527.733,2.327415,2.338671
1566065538.533,2.313959,2.331557
1566065555.333,2.327399,2.338677
1566065564.933,2.313953,2.331578
1566065581.733,2.327407,2.338683
1566065592.533,2.31396,2.331651
1566065608.1330001,2.327379,2.338689
1566065618.933,2.313948,2.331723
1566065634.533,2.327386,2.338741
1566065645.333,2.313962,2.331581
1566065662.1330001,2.32738,2.338701
1566065672.933,2.313931,2.331571
1566065688.533,2.327382,2.338707
1566065699.333,2.313982,2.331586
1566065714.933,2.327389,2.338661
